test/stochastic/0/hammer-v1/success,test/stochastic/1/push-wall-v1/success,test/stochastic/2/faucet-close-v1/success,test/stochastic/3/push-back-v1/success,test/stochastic/4/stick-pull-v1/success,test/stochastic/5/handle-press-side-v1/success,test/stochastic/6/push-v1/success,test/stochastic/7/shelf-place-v1/success,test/stochastic/8/window-close-v1/success,test/stochastic/9/peg-unplug-side-v1/success,epoch,directory,method,seed,test/stochastic/average_success
1.0,0.7,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_40,ewc,0,0.36
1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_40,ewc,0,0.35
1.0,0.6,0.9,1.0,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_40,ewc,0,0.43
1.0,0.7,0.6,1.0,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_40,ewc,0,0.48
1.0,0.5,0.6,1.0,0.0,0.9,0.6,0.0,0.0,0.0,400,cl_40,ewc,0,0.4599999999999999
1.0,0.6,0.5,1.0,0.0,0.8,0.7,0.0,1.0,0.0,450,cl_40,ewc,0,0.56
1.0,0.7,0.5,1.0,0.0,0.9,0.6,0.0,1.0,1.0,500,cl_40,ewc,0,0.67
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_41,ewc,1,0.1
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_41,ewc,1,0.05
0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_41,ewc,1,0.12
0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_41,ewc,1,0.2
0.0,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_41,ewc,1,0.21
0.0,0.6,0.7,1.0,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_41,ewc,1,0.3099999999999999
0.0,0.6,0.6,1.0,0.0,0.9,1.0,0.0,0.0,0.0,350,cl_41,ewc,1,0.41
0.0,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,400,cl_41,ewc,1,0.44
0.0,0.3,0.7,1.0,0.0,0.9,1.0,0.0,1.0,0.0,450,cl_41,ewc,1,0.49
0.0,0.6,0.9,1.0,0.0,1.0,0.8,0.0,1.0,1.0,500,cl_41,ewc,1,0.63
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_42,ewc,2,0.1
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_42,ewc,2,0.05
0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_42,ewc,2,0.16
0.0,0.5,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_42,ewc,2,0.2299999999999999
0.0,0.5,0.7,0.8,0.2,0.0,0.0,0.0,0.0,0.0,250,cl_42,ewc,2,0.22
0.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_42,ewc,2,0.3399999999999999
0.0,0.4,0.9,1.0,0.2,0.9,0.5,0.0,0.0,0.0,350,cl_42,ewc,2,0.39
0.0,0.4,0.8,0.9,0.1,1.0,0.5,0.0,0.0,0.0,400,cl_42,ewc,2,0.37
0.0,0.6,0.9,1.0,0.2,0.9,0.8,0.0,1.0,0.0,450,cl_42,ewc,2,0.54
0.0,0.7,0.8,0.9,0.0,1.0,0.7,0.0,1.0,1.0,500,cl_42,ewc,2,0.61
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_43,ewc,3,0.1
1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_43,ewc,3,0.1699999999999999
0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_43,ewc,3,0.2
0.7,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_43,ewc,3,0.3399999999999999
0.8,0.8,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_43,ewc,3,0.45
0.6,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,300,cl_43,ewc,3,0.51
0.6,0.4,1.0,1.0,1.0,1.0,0.9,0.0,0.0,0.0,350,cl_43,ewc,3,0.5900000000000001
1.0,0.7,1.0,1.0,0.9,1.0,0.7,0.6,0.0,0.0,400,cl_43,ewc,3,0.6900000000000001
0.7,0.7,1.0,1.0,1.0,1.0,0.4,0.2,1.0,0.0,450,cl_43,ewc,3,0.7000000000000001
0.6,0.7,1.0,1.0,1.0,1.0,0.7,0.6,0.8,1.0,500,cl_43,ewc,3,0.8399999999999999
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_44,ewc,4,0.05
0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_44,ewc,4,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_44,ewc,4,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_44,ewc,4,0.1
0.1,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,250,cl_44,ewc,4,0.15
0.0,0.0,0.9,0.0,0.3,1.0,0.0,0.0,0.0,0.0,300,cl_44,ewc,4,0.22
0.0,0.0,0.9,0.0,0.5,1.0,0.9,0.0,0.0,0.0,350,cl_44,ewc,4,0.3299999999999999
0.0,0.0,0.9,0.0,0.3,1.0,0.6,0.1,0.0,0.0,400,cl_44,ewc,4,0.29
0.0,0.0,0.9,0.0,0.4,1.0,0.7,0.1,1.0,0.0,450,cl_44,ewc,4,0.41
0.0,0.0,1.0,0.0,0.4,1.0,0.3,0.0,1.0,1.0,500,cl_44,ewc,4,0.4699999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_45,ewc,5,0.1
0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_45,ewc,5,0.1399999999999999
0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_45,ewc,5,0.2
0.6,0.7,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_45,ewc,5,0.2599999999999999
0.6,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_45,ewc,5,0.28
0.7,0.9,1.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_45,ewc,5,0.42
0.3,0.6,1.0,0.9,0.0,1.0,0.2,0.0,0.0,0.0,350,cl_45,ewc,5,0.4
0.7,0.8,1.0,0.7,0.0,0.8,0.3,0.3,0.0,0.0,400,cl_45,ewc,5,0.4599999999999999
0.6,0.9,1.0,0.7,0.0,0.8,0.3,0.3,0.8,0.0,450,cl_45,ewc,5,0.5399999999999999
0.8,1.0,1.0,0.6,0.0,0.9,0.3,0.2,0.9,1.0,500,cl_45,ewc,5,0.67
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_46,ewc,6,0.1
0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_46,ewc,6,0.0799999999999999
0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_46,ewc,6,0.19
0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_46,ewc,6,0.27
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_46,ewc,6,0.3
0.6,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_46,ewc,6,0.35
0.7,0.0,1.0,1.0,0.0,0.9,0.7,0.0,0.0,0.0,350,cl_46,ewc,6,0.43
0.8,0.0,1.0,1.0,0.0,1.0,0.6,0.7,0.0,0.0,400,cl_46,ewc,6,0.51
0.7,0.0,1.0,1.0,0.0,0.9,0.7,0.8,1.0,0.0,450,cl_46,ewc,6,0.61
0.6,0.0,1.0,1.0,0.0,0.9,0.6,0.6,1.0,1.0,500,cl_46,ewc,6,0.6699999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_47,ewc,7,0.1
1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_47,ewc,7,0.13
1.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_47,ewc,7,0.25
1.0,0.1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_47,ewc,7,0.3
1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_47,ewc,7,0.45
1.0,0.3,0.9,1.0,0.9,1.0,0.0,0.0,0.0,0.0,300,cl_47,ewc,7,0.51
1.0,0.5,0.8,1.0,0.9,1.0,0.6,0.0,0.0,0.0,350,cl_47,ewc,7,0.58
1.0,0.5,0.9,1.0,1.0,1.0,0.8,0.8,0.0,0.0,400,cl_47,ewc,7,0.7
1.0,0.4,0.9,1.0,1.0,1.0,0.8,0.6,1.0,0.0,450,cl_47,ewc,7,0.7699999999999999
1.0,0.2,1.0,1.0,1.0,1.0,0.6,0.8,0.9,1.0,500,cl_47,ewc,7,0.85
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_48,ewc,8,0.08
0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_48,ewc,8,0.05
0.7,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_48,ewc,8,0.21
0.6,0.7,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_48,ewc,8,0.3099999999999999
0.7,0.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_48,ewc,8,0.31
0.8,0.8,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_48,ewc,8,0.45
0.7,0.5,1.0,1.0,0.0,0.7,0.7,0.0,0.0,0.0,350,cl_48,ewc,8,0.4600000000000001
0.6,0.5,0.9,1.0,0.0,0.9,0.6,0.0,0.0,0.0,400,cl_48,ewc,8,0.45
0.8,0.5,0.7,1.0,0.0,0.8,0.8,0.0,0.6,0.0,450,cl_48,ewc,8,0.5199999999999999
0.6,0.7,0.9,1.0,0.0,0.9,0.4,0.0,0.8,1.0,500,cl_48,ewc,8,0.63
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,50,cl_49,ewc,9,0.1
0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_49,ewc,9,0.08
0.3,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_49,ewc,9,0.1399999999999999
0.2,0.4,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_49,ewc,9,0.24
0.4,0.7,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_49,ewc,9,0.28
0.2,0.4,0.9,1.0,0.0,0.7,0.0,0.0,0.0,0.0,300,cl_49,ewc,9,0.32
0.4,0.3,0.9,1.0,0.0,1.0,0.6,0.0,0.0,0.0,350,cl_49,ewc,9,0.42
0.2,0.5,0.9,1.0,0.0,0.9,0.4,0.1,0.0,0.0,400,cl_49,ewc,9,0.4
0.2,0.6,0.9,1.0,0.0,1.0,0.8,0.2,1.0,0.0,450,cl_49,ewc,9,0.5700000000000001
0.2,0.6,0.9,1.0,0.0,1.0,0.7,0.1,1.0,1.0,500,cl_49,ewc,9,0.65
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_5,None_fifo,5,0.1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_5,None_fifo,5,0.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_5,None_fifo,5,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_5,None_fifo,5,0.1
0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,250,cl_5,None_fifo,5,0.06
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_5,None_fifo,5,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_5,None_fifo,5,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,400,cl_5,None_fifo,5,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_5,None_fifo,5,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_5,None_fifo,5,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_50,ewc,10,0.1
0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_50,ewc,10,0.04
0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_50,ewc,10,0.21
0.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_50,ewc,10,0.32
0.3,0.8,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_50,ewc,10,0.3
0.5,0.8,1.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_50,ewc,10,0.4
0.4,0.4,1.0,0.8,0.0,1.0,0.6,0.0,0.0,0.0,350,cl_50,ewc,10,0.42
0.4,0.7,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,400,cl_50,ewc,10,0.4599999999999999
0.4,0.8,0.8,0.8,0.0,1.0,0.6,0.0,1.0,0.0,450,cl_50,ewc,10,0.5399999999999999
0.3,0.6,1.0,1.0,0.0,0.9,0.4,0.0,1.0,0.0,500,cl_50,ewc,10,0.52
0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_51,ewc,11,0.1
0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_51,ewc,11,0.19
0.8,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_51,ewc,11,0.24
1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_51,ewc,11,0.38
1.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_51,ewc,11,0.37
0.9,0.8,1.0,0.9,0.1,1.0,0.0,0.0,0.0,0.0,300,cl_51,ewc,11,0.47
0.9,0.9,1.0,1.0,0.0,0.9,0.4,0.0,0.0,0.0,350,cl_51,ewc,11,0.51
0.8,0.7,1.0,0.9,0.0,1.0,0.4,0.0,0.0,0.0,400,cl_51,ewc,11,0.4800000000000001
0.9,0.7,1.0,1.0,0.0,1.0,0.6,0.0,1.0,0.0,450,cl_51,ewc,11,0.6199999999999999
0.8,0.8,0.9,1.0,0.1,0.9,0.4,0.0,1.0,1.0,500,cl_51,ewc,11,0.6900000000000001
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_52,ewc,12,0.09
0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_52,ewc,12,0.0799999999999999
0.3,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_52,ewc,12,0.1699999999999999
0.2,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_52,ewc,12,0.29
0.2,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_52,ewc,12,0.31
0.1,0.3,1.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_52,ewc,12,0.3299999999999999
0.4,0.8,1.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,350,cl_52,ewc,12,0.51
0.3,0.7,1.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,400,cl_52,ewc,12,0.49
0.4,0.9,1.0,1.0,0.0,1.0,0.9,0.0,1.0,0.0,450,cl_52,ewc,12,0.62
0.2,0.4,1.0,1.0,0.0,0.7,1.0,0.0,0.9,0.0,500,cl_52,ewc,12,0.52
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_53,ewc,13,0.1
1.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,100,cl_53,ewc,13,0.16
0.9,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_53,ewc,13,0.21
1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_53,ewc,13,0.35
1.0,0.5,0.9,1.0,0.8,0.1,0.0,0.0,0.0,0.0,250,cl_53,ewc,13,0.43
1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,300,cl_53,ewc,13,0.5599999999999999
1.0,0.7,1.0,1.0,0.9,1.0,0.5,0.0,0.0,0.0,350,cl_53,ewc,13,0.6100000000000001
0.9,0.4,1.0,1.0,0.7,0.9,0.3,0.0,0.0,0.0,400,cl_53,ewc,13,0.52
1.0,0.6,1.0,1.0,0.7,1.0,0.6,0.0,1.0,0.0,450,cl_53,ewc,13,0.69
1.0,0.4,1.0,0.9,0.9,0.9,0.6,0.0,1.0,0.0,500,cl_53,ewc,13,0.67
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_54,ewc,14,0.1
0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_54,ewc,14,0.0699999999999999
0.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_54,ewc,14,0.19
0.0,0.6,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_54,ewc,14,0.24
0.2,0.8,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_54,ewc,14,0.2299999999999999
0.0,0.7,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_54,ewc,14,0.3299999999999999
0.0,0.7,0.8,0.8,0.0,1.0,0.7,0.0,0.0,0.0,350,cl_54,ewc,14,0.4
0.0,0.8,0.7,0.9,0.0,1.0,0.4,0.4,0.0,0.0,400,cl_54,ewc,14,0.42
0.0,0.9,0.9,0.8,0.0,1.0,0.6,0.4,1.0,0.0,450,cl_54,ewc,14,0.56
0.0,0.9,0.7,0.7,0.0,1.0,0.6,0.2,1.0,1.0,500,cl_54,ewc,14,0.61
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_55,ewc,15,0.1
1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_55,ewc,15,0.19
1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_55,ewc,15,0.2799999999999999
1.0,0.7,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_55,ewc,15,0.36
1.0,0.6,1.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,250,cl_55,ewc,15,0.42
1.0,0.6,1.0,0.9,0.9,1.0,0.0,0.0,0.0,0.0,300,cl_55,ewc,15,0.54
1.0,0.8,1.0,1.0,0.9,1.0,0.7,0.0,0.0,0.0,350,cl_55,ewc,15,0.64
1.0,0.7,1.0,1.0,0.8,1.0,0.7,0.3,0.0,0.0,400,cl_55,ewc,15,0.65
0.8,0.7,0.8,1.0,0.9,1.0,0.7,0.3,1.0,0.0,450,cl_55,ewc,15,0.72
1.0,0.7,1.0,1.0,0.7,1.0,0.6,0.1,1.0,1.0,500,cl_55,ewc,15,0.8099999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_56,ewc,16,0.1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_56,ewc,16,0.0699999999999999
0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_56,ewc,16,0.16
0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_56,ewc,16,0.26
0.0,0.9,0.9,1.0,0.6,0.0,0.0,0.0,0.0,0.0,250,cl_56,ewc,16,0.3399999999999999
0.0,0.7,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.1,300,cl_56,ewc,16,0.4
0.0,0.5,1.0,1.0,0.6,1.0,0.5,0.0,0.0,0.0,350,cl_56,ewc,16,0.4599999999999999
0.0,0.5,1.0,1.0,0.3,1.0,0.7,0.0,0.0,0.0,400,cl_56,ewc,16,0.45
0.0,0.8,1.0,1.0,0.5,1.0,0.6,0.0,1.0,0.0,450,cl_56,ewc,16,0.59
0.0,0.4,0.9,1.0,0.4,1.0,0.5,0.0,1.0,1.0,500,cl_56,ewc,16,0.6199999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_57,ewc,17,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_57,ewc,17,0.08
0.0,0.4,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,150,cl_57,ewc,17,0.15
0.0,0.1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_57,ewc,17,0.2
0.0,0.4,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_57,ewc,17,0.21
0.0,0.8,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_57,ewc,17,0.36
0.0,0.4,1.0,0.9,0.0,0.9,0.6,0.0,0.0,0.0,350,cl_57,ewc,17,0.38
0.0,0.5,1.0,0.9,0.0,1.0,0.5,0.6,0.0,0.0,400,cl_57,ewc,17,0.45
0.0,0.6,0.9,1.0,0.0,1.0,0.5,0.2,1.0,0.0,450,cl_57,ewc,17,0.52
0.0,0.5,0.9,1.0,0.0,0.9,0.9,0.3,1.0,1.0,500,cl_57,ewc,17,0.65
0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,cl_58,ewc,18,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_58,ewc,18,0.08
0.0,0.7,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,150,cl_58,ewc,18,0.1399999999999999
0.0,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_58,ewc,18,0.18
0.0,0.6,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_58,ewc,18,0.2299999999999999
0.0,0.7,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_58,ewc,18,0.35
0.0,0.7,0.5,1.0,0.0,1.0,0.3,0.0,0.0,0.0,350,cl_58,ewc,18,0.35
0.0,0.6,0.8,1.0,0.0,1.0,0.7,0.0,0.0,0.0,400,cl_58,ewc,18,0.41
0.0,0.8,0.6,1.0,0.0,1.0,0.6,0.0,1.0,0.0,450,cl_58,ewc,18,0.5
0.0,0.7,0.8,1.0,0.0,1.0,0.6,0.0,1.0,1.0,500,cl_58,ewc,18,0.61
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_59,ewc,19,0.1
0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_59,ewc,19,0.05
0.7,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_59,ewc,19,0.18
0.2,0.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_59,ewc,19,0.26
0.7,0.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_59,ewc,19,0.31
0.6,0.2,0.7,1.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_59,ewc,19,0.3399999999999999
0.6,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_59,ewc,19,0.4599999999999999
0.6,0.5,0.9,1.0,0.0,1.0,0.8,0.9,0.0,0.0,400,cl_59,ewc,19,0.5700000000000001
0.6,0.3,1.0,1.0,0.0,1.0,0.6,0.9,1.0,0.0,450,cl_59,ewc,19,0.64
0.7,0.5,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,500,cl_59,ewc,19,0.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_6,None_fifo,6,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_6,None_fifo,6,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_6,None_fifo,6,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_6,None_fifo,6,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_6,None_fifo,6,0.0
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_6,None_fifo,6,0.09
0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_6,None_fifo,6,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,400,cl_6,None_fifo,6,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,450,cl_6,None_fifo,6,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,500,cl_6,None_fifo,6,0.09
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_60,mas,0,0.1
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_60,mas,0,0.15
1.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_60,mas,0,0.15
0.9,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_60,mas,0,0.2
0.9,0.1,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_60,mas,0,0.22
1.0,0.0,0.5,0.8,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_60,mas,0,0.3299999999999999
1.0,0.2,0.3,0.8,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_60,mas,0,0.38
1.0,0.0,0.3,0.9,0.0,1.0,0.2,0.2,0.0,0.0,400,cl_60,mas,0,0.36
1.0,0.1,0.4,0.7,0.0,1.0,0.3,0.2,1.0,0.0,450,cl_60,mas,0,0.47
1.0,0.0,0.6,0.6,0.0,1.0,0.4,0.1,1.0,1.0,500,cl_60,mas,0,0.5700000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_61,mas,1,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_61,mas,1,0.1399999999999999
1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_61,mas,1,0.21
1.0,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_61,mas,1,0.27
1.0,0.1,1.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_61,mas,1,0.3399999999999999
1.0,0.5,0.9,0.6,0.6,1.0,0.0,0.0,0.0,0.0,300,cl_61,mas,1,0.4599999999999999
1.0,0.5,1.0,0.8,0.9,0.9,0.3,0.0,0.0,0.0,350,cl_61,mas,1,0.54
1.0,0.2,1.0,0.2,0.7,1.0,0.3,0.0,0.0,0.0,400,cl_61,mas,1,0.44
1.0,0.2,1.0,0.6,0.7,1.0,0.4,0.0,1.0,0.0,450,cl_61,mas,1,0.5900000000000001
